id,year,name,mean,lower,upper,Rhat,n.eff
9M,9M-2021-2022,int_3,3.431820217,3.0450651,3.824298272,1.000998755,19140
9M,9M-2021-2022,int_4,1.568270886,1.449862505,1.681881749,1.000201054,28779
9M,9M-2021-2022,int_5,10.93842458,10.55781849,11.32032843,1.000047993,27805
9M,9M-2021-2022,int_6,1.179489068,0.965994508,1.373181097,1.000233665,28113
9M,9M-2021-2022,sigma_1,0.273745763,0.220685306,0.33157734,1.000303986,17002
9C,9C-2021-2022,cp_1,78.43536648,72.65423293,83.92011229,1.000179385,16164
9C,9C-2021-2022,cp_2,136.4924017,136.0439969,136.9991992,1.000434064,20976
9C,9C-2021-2022,cp_3,137.4997715,137.0215686,137.9686703,0.999997857,32647
9C,9C-2021-2022,cp_4,158.5236118,158.0278272,158.9993551,1.000091435,23014
9C,9C-2021-2022,cp_5,223.4969712,223.0016571,223.9501545,1.00012728,32079
9C,9C-2021-2022,int_1,0.46872945,-1.084362954,2.09515571,1.00009621,25344
9C,9C-2021-2022,int_2,6.356625122,4.960623386,7.768123498,1.00001127,27046
9C,9C-2021-2022,int_3,30.02438834,19.72791819,41.00443202,1.008629816,16755
9C,9C-2021-2022,int_4,108.9977549,106.7399736,111.3391868,1.000098161,27227
9C,9C-2021-2022,int_5,128.9090708,127.6105029,130.212738,1.000104175,28733
9C,9C-2021-2022,int_6,7.07008933,5.183311902,8.915780702,1.000196124,27690
9C,9C-2021-2022,sigma_1,5.311115393,4.823390274,5.831735946,1.000046206,26502
0C_2nd,0C_2nd-2021-2022,cp_1,185.6138606,181.5200829,189.9999419,1.000395031,18644
0C_2nd,0C_2nd-2021-2022,cp_2,245.6472287,245.0000549,246.7542839,1.000002029,16154
0C_2nd,0C_2nd-2021-2022,int_1,5.597125918,4.851002986,6.36693579,1.000259674,26865
0C_2nd,0C_2nd-2021-2022,int_2,14.58766123,13.36194676,15.82357374,1.000203311,22502
0C_2nd,0C_2nd-2021-2022,int_3,2.524971859,1.663418424,3.377752413,0.999964424,27182
0C_2nd,0C_2nd-2021-2022,sigma_1,4.666312488,4.306317048,5.029771157,1.00017571,27862
5H_2nd,5H_2nd-2021-2022,cp_1,135.5028561,135.0490175,135.9959956,1.000295759,32653
5H_2nd,5H_2nd-2021-2022,cp_2,144.4963879,144.0151367,144.961822,1.000042879,31757
5H_2nd,5H_2nd-2021-2022,cp_3,264.5000694,264.0444199,264.9934889,1.000036478,32809
5H_2nd,5H_2nd-2021-2022,cp_4,282.0935668,279.1543288,283.9997838,1.072448507,87
5H_2nd,5H_2nd-2021-2022,int_1,1.854869159,-9.552790496,12.69305581,1.000045389,28169
5H_2nd,5H_2nd-2021-2022,int_2,502.7159741,466.9154688,538.0727755,1.00012098,28515
5H_2nd,5H_2nd-2021-2022,int_3,1298.076342,1288.254371,1307.796792,1.000160816,28485
5H_2nd,5H_2nd-2021-2022,int_4,722.4466804,670.7628531,796.4471471,1.065721392,97
5H_2nd,5H_2nd-2021-2022,int_5,15.17432735,-2.550087647,35.8320207,1.048947227,155
5H_2nd,5H_2nd-2021-2022,sigma_1,54.38943839,50.11639546,58.68849696,1.000214338,25932
6P,6P-2021-2022,cp_1,169.2657376,168.3810505,169.9999505,1.030917018,237
6P,6P-2021-2022,cp_2,171.5007475,171.0035405,171.9518003,1.000143297,36447
6P,6P-2021-2022,cp_3,246.4993269,246.0109572,246.9601093,1.000064576,31618
6P,6P-2021-2022,int_1,9.436027323,6.452745753,12.43470149,1.000349178,21344
6P,6P-2021-2022,int_2,85.18106871,58.54419629,112.199469,1.003548271,1612
6P,6P-2021-2022,int_3,352.3663833,348.6400225,356.1659525,1.000377088,29375
6P,6P-2021-2022,int_4,123.3114252,118.7388706,127.9711538,1.000185135,28492
6P,6P-2021-2022,sigma_1,16.36264653,14.92313343,17.91138577,1.000179466,25187
0N_2nd,0N_2nd-2021-2022,cp_1,169.4994519,169.0316488,169.9786238,0.999970556,32049
0N_2nd,0N_2nd-2021-2022,cp_2,187.5018167,187.0028168,187.9520611,1.000039138,32810
0N_2nd,0N_2nd-2021-2022,cp_3,248.4965239,248.0208716,248.9678322,1.000184499,31852
0N_2nd,0N_2nd-2021-2022,int_1,5.688317971,-3.105963564,14.24710514,1.000062872,28562
0N_2nd,0N_2nd-2021-2022,int_2,487.0101753,464.7139335,510.2058227,1.000295586,27705
0N_2nd,0N_2nd-2021-2022,int_3,779.2584794,767.4921637,791.4399151,0.999991907,27951
0N_2nd,0N_2nd-2021-2022,int_4,30.36455617,21.72771177,39.16687587,1.000206,27576
0N_2nd,0N_2nd-2021-2022,sigma_1,47.90598913,44.1562659,51.79186,1.000000418,26423
7L,7L-2021-2022,cp_1,235.5019096,235.026264,235.976365,0.999986385,34252
7L,7L-2021-2022,cp_2,248.502513,248.0487757,248.9959549,1.000098534,33224
7L,7L-2021-2022,cp_3,259.8006228,259.0000297,260.8306669,1.000093113,4186
7L,7L-2021-2022,cp_4,272.5023741,272.0426163,272.9910589,1.000173253,32599
7L,7L-2021-2022,cp_5,285.4717135,284.0012092,286.842682,1.000122576,30711
7L,7L-2021-2022,int_1,3.576051731,-2.530755339,9.803437803,1.000215883,30696
7L,7L-2021-2022,int_2,490.2317909,477.0907246,503.3513385,0.999975634,39942
7L,7L-2021-2022,int_3,826.9640255,809.3342288,847.0452932,1.000160507,5518
7L,7L-2021-2022,int_4,1156.339238,1140.289127,1175.001246,1.000249394,5531
7L,7L-2021-2022,int_5,1391.355421,1376.852678,1405.008311,1.000191229,27324
7L,7L-2021-2022,int_6,1693.141576,1674.883487,1711.448281,1.000074823,28844
7L,7L-2021-2022,sigma_1,24.43027901,21.32592323,27.78053141,1.000023548,24732
8L,8L-2021-2022,cp_1,229.4995604,229.0170455,229.9650592,1.000041098,32082
8L,8L-2021-2022,cp_2,230.4989649,230.0320982,230.9812497,1.000170472,31608
8L,8L-2021-2022,cp_3,231.5019467,231.0485872,231.9956884,1.000061868,32247
8L,8L-2021-2022,cp_4,245.5006555,245.015452,245.9653583,0.999984223,31952
8L,8L-2021-2022,cp_5,258.499283,258.0011488,258.9488523,1.000069728,31598
8L,8L-2021-2022,cp_6,279.4973708,279.0000201,279.9474482,1.000086017,30828
8L,8L-2021-2022,int_1,2.266397795,-3.459580806,8.171662978,1.000507984,28139
8L,8L-2021-2022,int_2,123.7905836,79.54505601,168.5975643,1.000075205,28149
8L,8L-2021-2022,int_3,298.2878792,252.5614691,340.612591,1.000085212,28593
8L,8L-2021-2022,int_4,476.4047291,464.5287676,488.1427318,1.000272349,27057
8L,8L-2021-2022,int_5,725.0729918,712.8925972,737.1748272,0.999995351,28648
8L,8L-2021-2022,int_6,1112.163237,1102.561289,1121.669767,1.000168013,27933
8L,8L-2021-2022,int_7,1562.264525,1557.09875,1567.450996,1.000129602,27919
8L,8L-2021-2022,sigma_1,22.38857419,20.03525168,24.78843425,1.000336048,25409
9L,9L-2021-2022,cp_1,227.4923242,227.0342266,227.9904022,0.999988812,29613
9L,9L-2021-2022,cp_2,229.5009576,229.050571,229.9994223,1.000099405,31582
9L,9L-2021-2022,cp_3,247.5020693,247.0406078,247.9900243,1.000014518,31538
9L,9L-2021-2022,cp_4,258.5017808,258.043989,258.9944378,1.000010578,31853
9L,9L-2021-2022,cp_5,260.4976081,260.0008022,260.9499207,1.000093819,31599
9L,9L-2021-2022,int_1,3.009986916,-3.866321883,9.546834828,1.000022251,30261
9L,9L-2021-2022,int_2,178.0303389,141.7566988,212.8325851,1.000016441,32539
9L,9L-2021-2022,int_3,443.0246493,431.5260203,454.6653321,1.000209225,40575
9L,9L-2021-2022,int_4,671.185699,656.1597996,685.8146987,1.000083842,29314
9L,9L-2021-2022,int_5,1015.512224,980.1917416,1050.326868,1.000138352,24717
9L,9L-2021-2022,int_6,1358.655997,1348.685443,1368.508494,1.000095955,28837
9L,9L-2021-2022,sigma_1,25.06150035,21.73326024,28.54455594,1.000047911,24350
